Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family
revolt,2989,2716,mutiny,-1,1,2,None
revolt,2989,4728,revolution,4,1,2,None
revolt,2989,7016,rebellion,5,1,2,None
revolt,2989,7789,insurgency,-1,1,2,None
revolt,2989,8384,defection,-1,1,2,None
revolt,2989,12708,insurrection,-1,1,2,None
revolt,2989,18053,sedition,-1,2,2,None
revolt,2989,28820,rising,-1,2,2,None
revolt,2989,32201,displeasure,-1,2,2,None
crush,1523,431,party,1,2,1,None
crush,1523,1273,press,3,2,1,None
crush,1523,2130,jam,2,2,1,None
crush,1523,3118,drove,-1,2,1,None
crush,1523,4889,horde,-1,3,1,None
crush,1523,4896,multitude,-1,3,1,None
crush,1523,6632,gathering,5,2,1,None
crush,1523,6878,huddle,-1,2,1,None
crush,1523,10621,throng,-1,3,1,None
embrace,3111,169,cuddle,-1,2,2,None
embrace,3111,234,lock,3,2,2,None
embrace,3111,385,grab,3,2,2,None
embrace,3111,1036,grasp,5,1,2,None
embrace,3111,1273,press,3,2,2,None
embrace,3111,1524,wrap,3,2,2,None
embrace,3111,2467,encircle,-1,2,2,None
embrace,3111,2559,fold,3,2,2,None
embrace,3111,2780,cling,6,2,2,None
embrace,3111,2925,seize,4,2,2,None
embrace,3111,3431,clasp,-1,2,2,None
embrace,3111,3500,grip,4,2,2,None
embrace,3111,4227,cradle,-1,2,2,None
embrace,3111,4500,hug,3,2,2,None
embrace,3111,4928,squeeze,4,2,2,None
embrace,3111,6747,snuggle,-1,2,2,None
embrace,3111,8171,clinch,-1,2,2,None
embrace,3111,9457,envelop,-1,2,2,None
embrace,3111,13002,entwine,-1,2,2,None
embrace,3111,20264,fondle,-1,2,2,None
embrace,3111,21606,nuzzle,-1,2,2,None
embrace,3111,31890,clutch,6,2,2,None
embrace,3111,33334,enfold,-1,2,2,None
unwanted,4373,12094,undesirable,6,1,3,None
slang,1602,1601,jargon,5,3,1,None
slang,1602,5592,patter,-1,2,1,None
slang,1602,8484,vernacular,-1,3,1,None
slang,1602,10667,vulgarity,-1,2,1,None
slang,1602,14417,lingo,-1,3,1,None
slang,1602,17178,neologism,-1,2,1,None
slang,1602,22606,pidgin,-1,2,1,None
slang,1602,22700,cant,-1,2,1,None
discontentment,35490,6315,disappointment,3,2,4,None
discontentment,35490,23728,letdown,-1,2,4,None
discontentment,35490,24265,discontent,5,2,4,None
discontentment,35490,32201,displeasure,-1,2,4,None
discontentment,35490,32219,unhappiness,4,2,4,None
counterpart,5279,20,like,1,2,3,counterpart
counterpart,5279,589,twin,2,2,3,counterpart
counterpart,5279,1508,pendant,-1,2,3,counterpart
counterpart,5279,2857,fellow,4,2,3,counterpart
counterpart,5279,3860,equal,3,2,3,counterpart
counterpart,5279,4231,correspondent,5,2,3,counterpart
counterpart,5279,4801,complement,5,2,3,counterpart
counterpart,5279,7198,duplicate,-1,2,3,counterpart
counterpart,5279,7551,correlate,5,2,3,counterpart
counterpart,5279,8246,ditto,-1,2,3,counterpart
counterpart,5279,9213,supplement,6,2,3,counterpart
counterpart,5279,9947,analogue,-1,2,3,counterpart
counterpart,5279,12502,tally,-1,2,3,counterpart
counterpart,5279,14505,ringer,-1,2,3,counterpart
overboard,3068,237,hot,1,3,3,None
overboard,3068,409,sick,2,3,3,None
overboard,3068,457,mad,3,3,3,None
overboard,3068,1025,nutty,-1,3,3,None
overboard,3068,1823,furious,4,1,3,None
overboard,3068,1844,extreme,4,3,3,None
overboard,3068,2249,frenzied,-1,1,3,None
overboard,3068,3054,smoking,1,3,3,None
overboard,3068,3618,extremist,6,3,3,None
overboard,3068,4202,revolutionary,4,3,3,None
overboard,3068,4687,insane,6,3,3,None
overboard,3068,4744,ultra,-1,3,3,None
overboard,3068,4908,poisoned,-1,3,3,None
overboard,3068,9888,frenetic,-1,3,3,None
overboard,3068,9959,virulent,-1,1,3,None
overboard,3068,12727,radical,6,3,3,None
overboard,3068,12811,berserk,-1,3,3,None
overboard,3068,14308,delirious,-1,1,3,None
overboard,3068,14915,wild,4,3,3,None
overboard,3068,15059,intolerant,6,3,3,None
overboard,3068,15072,zealous,-1,1,3,None
overboard,3068,16163,fanatical,-1,1,3,None
overboard,3068,16190,fervent,-1,1,3,None
overboard,3068,18283,infuriated,-1,3,3,None
overboard,3068,18333,irrational,6,3,3,None
overboard,3068,18457,raging,-1,3,3,None
overboard,3068,18765,sizzling,-1,3,3,None
overboard,3068,25191,deranged,-1,3,3,None
overboard,3068,27095,crazy,2,3,3,None
overboard,3068,27508,keen,3,3,3,None
overboard,3068,29195,intemperate,-1,3,3,None
overboard,3068,30797,corybantic,-1,3,3,None
overboard,3068,31648,violent,4,3,3,None
overboard,3068,31693,bigoted,-1,3,3,None
overboard,3068,31700,narrow-minded,5,3,3,None
overboard,3068,32563,enthusiastic,4,1,3,None
overboard,3068,33565,crazed,-1,1,3,None
overboard,3068,33570,frantic,6,3,3,None
overboard,3068,34177,obsessed,4,3,3,None
reunion,13086,2846,assembly,6,2,2,None
reunion,13086,8992,reconciliation,-1,3,2,None
reunion,13086,10335,homecoming,-1,3,2,None
mercy,3760,1424,luck,2,2,2,None
mercy,3760,2759,quarter,2,2,2,None
mercy,3760,3094,generosity,4,1,2,None
mercy,3760,3115,grace,5,1,2,None
mercy,3760,3763,charity,3,1,2,None
mercy,3760,4198,relief,4,2,2,None
mercy,3760,4495,humanity,5,2,2,None
mercy,3760,4978,favor,-1,2,2,None
mercy,3760,7233,boon,-1,2,2,None
mercy,3760,8842,tolerance,6,1,2,None
mercy,3760,8877,goodwill,-1,1,2,None
mercy,3760,10065,godsend,-1,2,2,None
mercy,3760,16877,forbearance,-1,2,2,None
mercy,3760,17019,leniency,-1,1,2,None
mercy,3760,20765,commiseration,-1,2,2,None
mercy,3760,21041,clemency,-1,1,2,None
mercy,3760,31631,benevolence,-1,1,2,None
mercy,3760,31852,blessing,5,1,2,None
mercy,3760,32272,pity,4,1,2,None
mercy,3760,32558,sympathy,4,1,2,None
mercy,3760,33220,gentleness,-1,2,2,None
mercy,3760,33222,mildness,-1,2,2,None
mercy,3760,36017,forgiveness,6,1,2,None
solidarity,6347,840,support,4,1,5,None
solidarity,6347,1974,accord,-1,2,5,None
solidarity,6347,2359,harmony,6,1,5,None
solidarity,6347,3250,fellowship,-1,2,5,None
solidarity,6347,4855,agreement,4,1,5,None
solidarity,6347,5909,union,4,2,5,None
solidarity,6347,7926,alliance,6,2,5,None
solidarity,6347,9028,uniformity,-1,2,5,None
solidarity,6347,9879,teamwork,5,1,5,None
solidarity,6347,10437,federation,5,2,5,None
solidarity,6347,11502,confederation,-1,2,5,None
solidarity,6347,12117,oneness,-1,2,5,None
solidarity,6347,16819,unanimity,-1,1,5,None
solidarity,6347,17008,unification,-1,1,5,None
solidarity,6347,20099,comradeship,-1,2,5,None
solidarity,6347,31733,sameness,-1,2,5,None
solidarity,6347,32387,consensus,6,1,5,None
solidarity,6347,37514,indivisibility,-1,3,5,None
skeptical,17548,2808,suspicious,4,3,3,None
skeptical,17548,3897,dubious,6,3,3,None
skeptical,17548,5873,questioning,-1,1,3,None
skeptical,17548,14645,incredulous,-1,3,3,None
skeptical,17548,20551,cynical,6,1,3,None
skeptical,17548,20590,quizzical,-1,1,3,None
skeptical,17548,21077,agnostic,-1,1,3,None
skeptical,17548,21954,doubtful,4,3,3,None
slash,5996,789,pierce,-1,2,1,None
slash,5996,929,slit,-1,1,1,None
slash,5996,1026,slice,6,1,1,None
slash,5996,1268,carve,6,2,1,None
slash,5996,1269,rip,4,2,1,None
slash,5996,2865,score,3,2,1,None
slash,5996,3249,chop,4,2,1,None
slash,5996,3484,wound,4,2,1,None
slash,5996,4107,injure,3,2,1,None
slash,5996,6780,sever,-1,1,1,None
slash,5996,7343,hack,-1,1,1,None
slash,5996,14255,rend,-1,2,1,None
slash,5996,19966,incise,-1,2,1,None
slash,5996,21145,lacerate,-1,2,1,None
slash,5996,21335,gash,-1,2,1,None
critique,12643,96,notice,3,2,2,critique
critique,12643,196,review,5,2,2,critique
critique,12643,258,pan,3,2,2,critique
critique,12643,1901,commentary,5,3,2,critique
critique,12643,2272,study,1,2,2,critique
critique,12643,2323,slam,4,2,2,critique
critique,12643,2836,slap,5,2,2,critique
critique,12643,3784,rap,2,2,2,critique
critique,12643,4242,examination,4,3,2,critique
critique,12643,4771,assessment,4,3,2,critique
critique,12643,5616,criticism,4,3,2,critique
critique,12643,5908,exposition,-1,2,2,critique
critique,12643,6365,judgment,6,3,2,critique
critique,12643,11074,flak,-1,2,2,critique
critique,12643,19387,takedown,-1,2,2,critique
critique,19701,96,notice,3,2,2,critique
critique,19701,196,review,5,2,2,critique
critique,19701,258,pan,3,2,2,critique
critique,19701,1901,commentary,5,1,2,critique
critique,19701,2272,study,1,2,2,critique
critique,19701,2323,slam,4,2,2,critique
critique,19701,2836,slap,5,2,2,critique
critique,19701,3784,rap,2,2,2,critique
critique,19701,4242,examination,4,1,2,critique
critique,19701,4771,assessment,4,1,2,critique
critique,19701,5616,criticism,4,1,2,critique
critique,19701,5908,exposition,-1,2,2,critique
critique,19701,6365,judgment,6,1,2,critique
critique,19701,11074,flak,-1,2,2,critique
critique,19701,19387,takedown,-1,2,2,critique
critique,19701,33889,rave,-1,2,2,critique
critique,19701,34975,comment,3,1,2,critique
critique,19701,36092,appraisal,-1,1,2,critique
critique,19701,36094,write-up,-1,3,2,critique
critique,19701,37610,putdown,-1,3,2,critique
critique,19701,38710,editorial,4,1,2,critique
critique,19701,38711,zapper,-1,2,2,critique
rigid,6350,214,set,4,3,2,rigid
rigid,6350,244,hard,2,3,2,rigid
rigid,6350,1065,harsh,5,1,2,rigid
rigid,6350,2308,definite,4,1,2,rigid
rigid,6350,4675,stern,6,1,2,rigid
rigid,6350,4932,static,-1,3,2,rigid
rigid,6350,5512,unchanging,-1,3,2,rigid
rigid,6350,5810,inexorable,-1,3,2,rigid
rigid,6350,6033,uncompromising,-1,1,2,rigid
rigid,6350,6087,austere,-1,1,2,rigid
rigid,6350,7406,unrelenting,-1,3,2,rigid
rigid,6350,9933,stringent,-1,1,2,rigid
rigid,6350,11717,rigorous,-1,1,2,rigid
rigid,6350,11907,inelastic,-1,3,2,rigid
rigid,6350,12110,unbreakable,-1,3,2,rigid
rigid,6350,14588,fixed,4,1,2,rigid
rigid,6350,18208,intransigent,-1,1,2,rigid
rigid,6350,19402,exact,3,1,2,rigid
rigid,6350,19561,invariable,-1,3,2,rigid
rigid,6350,19706,unyielding,-1,1,2,rigid
rigid,6350,23011,inflexible,-1,1,2,rigid
rigid,6350,25550,determined,4,3,2,rigid
rigid,6350,25944,firm,4,3,2,rigid
rigid,6350,27817,solid,4,1,2,rigid
rigid,6350,30050,obdurate,-1,3,2,rigid
rigid,6350,33370,unbending,-1,3,2,rigid
rigid,6350,34449,changeless,-1,3,2,rigid
rigid,6350,34464,single-minded,-1,3,2,rigid
rigid,6350,34894,adamant,-1,1,2,rigid
rigid,6350,34899,adamantine,-1,3,2,rigid
rigid,6350,35184,chiseled,-1,3,2,rigid
rigid,6350,35549,strait-laced,-1,3,2,rigid
rigid,6350,36123,hard-line,-1,1,2,rigid
rigid,6350,36124,locked in,-1,3,2,rigid
siren,4903,320,bell,3,2,2,None
siren,4903,466,horn,5,2,2,None
siren,4903,1144,whistle,4,2,2,None
siren,4903,2253,warning,3,2,2,None
siren,4903,19146,signal,4,2,2,None
deficit,7557,3357,underage,-1,3,3,None
deficit,7557,4344,lack,3,2,3,None
deficit,7557,4370,loss,4,1,3,None
deficit,7557,6204,deficiency,5,2,3,None
deficit,7557,6695,inadequacy,-1,2,3,None
deficit,7557,8537,default,5,2,3,None
deficit,7557,9173,paucity,-1,2,3,None
deficit,7557,11597,shortcoming,5,2,3,None
deficit,7557,11744,shortfall,-1,1,3,None
deficit,7557,30521,insufficiency,-1,2,3,None
deficit,7557,35785,dues,-1,2,3,None
deficit,7557,36157,in the red,1,3,3,None
deficit,7557,37935,arrears,-1,2,3,None
deficit,7557,37937,red ink,-1,3,3,None
deficit,7557,37973,defalcation,-1,2,3,None
disastrous,3944,733,terrible,2,1,3,None
disastrous,3944,1366,unlucky,3,3,3,None
disastrous,3944,2301,dreadful,-1,1,3,None
disastrous,3944,2615,fatal,4,1,3,None
disastrous,3944,3762,tragic,4,1,3,None
disastrous,3944,5388,destructive,5,1,3,None
disastrous,3944,5403,harmful,4,1,3,None
disastrous,3944,6345,dire,-1,1,3,None
disastrous,3944,8753,adverse,6,1,3,None
disastrous,3944,11663,untoward,-1,3,3,None
disastrous,3944,11952,luckless,-1,3,3,None
disastrous,3944,16208,ruinous,-1,1,3,None
disastrous,3944,18737,hapless,-1,3,3,None
disastrous,3944,30617,unfavorable,-1,1,3,None
disastrous,3944,32220,calamitous,-1,1,3,None
disastrous,3944,32434,fateful,-1,1,3,None
disastrous,3944,32435,ill-fated,-1,1,3,None
disastrous,3944,32748,unfortunate,4,1,3,None
disastrous,3944,37217,cataclysmic,-1,1,3,None
disastrous,3944,37218,catastrophic,-1,1,3,None
disastrous,27984,733,terrible,2,1,3,None
disastrous,27984,1366,unlucky,3,3,3,None
disastrous,27984,2301,dreadful,-1,1,3,None
disastrous,27984,2615,fatal,4,1,3,None
disastrous,27984,3762,tragic,4,1,3,None
disastrous,27984,5388,destructive,5,1,3,None
disastrous,27984,5403,harmful,4,1,3,None
disastrous,27984,6345,dire,-1,1,3,None
disastrous,27984,8753,adverse,6,1,3,None
disastrous,27984,11663,untoward,-1,3,3,None
disastrous,27984,11952,luckless,-1,3,3,None
disastrous,27984,16208,ruinous,-1,1,3,None
disastrous,27984,18737,hapless,-1,3,3,None
disastrous,27984,30617,unfavorable,-1,1,3,None
disastrous,27984,32220,calamitous,-1,1,3,None
disastrous,27984,32434,fateful,-1,1,3,None
disastrous,27984,32435,ill-fated,-1,1,3,None
disastrous,27984,32748,unfortunate,4,1,3,None
disastrous,27984,37217,cataclysmic,-1,1,3,None
disastrous,27984,37218,catastrophic,-1,1,3,None
gesture,8763,33,action,4,3,2,None
gesture,8763,88,sign,3,3,2,None
gesture,8763,407,wink,6,2,2,None
gesture,8763,771,bow,-1,2,2,None
gesture,8763,953,expression,4,3,2,None
gesture,8763,1418,signal,4,3,2,None
gesture,8763,1562,nod,4,3,2,None
gesture,8763,3857,token,5,3,2,None
gesture,8763,4057,indication,5,3,2,None
gesture,8763,5382,reminder,5,3,2,None
gesture,8763,7872,mime,-1,2,2,None
gesture,8763,9584,salute,-1,3,2,None
gesture,8763,13403,gesticulation,-1,2,2,None
gesture,8763,17158,intimation,-1,2,2,None
gesture,8763,21158,pantomime,-1,2,2,None
focusing,38567,128,put,1,1,3,None
focusing,38567,507,join,3,2,3,None
focusing,38567,1245,attract,3,1,3,None
focusing,38567,2446,direct,3,1,3,None
focusing,38567,3824,rivet,-1,2,3,None
focusing,38567,4756,spotlight,5,2,3,None
focusing,38567,4758,pinpoint,6,2,3,None
focusing,38567,4846,converge,-1,2,3,None
focusing,38567,5060,adjust,4,2,3,None
focusing,38567,6611,center,-1,2,3,None
focusing,38567,8096,fixate,-1,1,3,None
focusing,38567,8815,convene,-1,2,3,None
focusing,38567,15664,fasten,3,2,3,None
focusing,38567,26194,meet,1,1,3,None
focusing,38567,26258,centralize,-1,2,3,None
focusing,38567,29392,knuckle down,-1,3,3,None
focusing,38567,31343,fix,3,2,3,None
focusing,38567,31766,concentrate,3,1,3,None
focusing,38567,32804,sharpen,6,2,3,None
denounce,13977,99,finger,2,2,2,None
denounce,13977,411,rat,4,2,2,None
denounce,13977,414,knock,3,2,2,None
denounce,13977,642,skin,3,2,2,None
denounce,13977,926,threaten,4,3,2,None
denounce,13977,1997,charge,3,2,2,None
denounce,13977,2263,smear,-1,2,2,None
denounce,13977,2336,expose,4,2,2,None
denounce,13977,2551,scold,-1,3,2,None
denounce,13977,3784,rap,2,2,2,None
denounce,13977,4385,reproach,6,2,2,None
denounce,13977,5951,implicate,-1,2,2,None
denounce,13977,6358,censure,-1,3,2,None
denounce,13977,7229,rebuke,-1,3,2,None
denounce,13977,8909,indict,-1,2,2,None
denounce,13977,8998,decry,-1,3,2,None
denounce,13977,9006,proscribe,-1,2,2,None
denounce,13977,9016,prosecute,6,3,2,None
denounce,13977,10871,declaim,-1,2,2,None
denounce,13977,11703,impeach,-1,2,2,None
denounce,13977,12017,revile,-1,3,2,None
denounce,13977,12264,vilify,-1,3,2,None
denounce,13977,12362,adjudicate,-1,2,2,None
denounce,13977,12860,criticize,4,3,2,None
denounce,13977,14646,stigmatize,-1,2,2,None
denounce,13977,14648,ostracize,-1,2,2,None
denounce,13977,16129,reprimand,-1,2,2,None
denounce,13977,16304,accuse,4,3,2,None
denounce,13977,17172,impugn,-1,2,2,None
denounce,13977,18568,incriminate,-1,2,2,None
denounce,13977,18690,blacklist,-1,2,2,None
denounce,13977,21341,upbraid,-1,2,2,None
denounce,13977,21722,damn,3,2,2,None
denounce,13977,23869,castigate,-1,3,2,None
denounce,13977,29667,arraign,-1,2,2,None
denounce,13977,29952,derogate,-1,2,2,None
denounce,13977,30321,reprobate,-1,2,2,None
thankful,33199,273,content,4,3,2,None
thankful,33199,555,pleased,2,1,2,None
thankful,33199,4108,satisfied,3,1,2,None
thankful,33199,6751,overwhelmed,-1,1,2,None
thankful,33199,7277,contented,-1,1,2,None
thankful,33199,14428,beholden,-1,3,2,None
thankful,33199,17239,gratified,-1,3,2,None
thankful,33199,25113,grateful,3,1,2,None
thankful,33199,29523,indebted,-1,1,2,None
thankful,33199,34686,relieved,4,1,2,None
feasible,6827,508,fit,3,3,2,feasible
feasible,6827,1482,appropriate,4,1,2,feasible
feasible,6827,1760,breeze,3,3,2,feasible
feasible,6827,1956,beneficial,4,1,2,feasible
feasible,6827,3814,worthwhile,4,1,2,feasible
feasible,6827,4337,pie,-1,3,2,feasible
feasible,6827,4345,suitable,3,1,2,feasible
feasible,6827,4681,practical,4,1,2,feasible
feasible,6827,7514,fitting,-1,3,2,feasible
feasible,6827,7572,probable,4,3,2,feasible
feasible,6827,8254,pushover,-1,3,2,feasible
feasible,6827,8469,viable,6,1,2,feasible
feasible,6827,8513,profitable,4,1,2,feasible
feasible,6827,8895,workable,-1,1,2,feasible
feasible,6827,9718,attainable,6,1,2,feasible
feasible,6827,10175,cinch,-1,3,2,feasible
feasible,6827,10991,achievable,-1,1,2,feasible
feasible,6827,11606,advantageous,-1,1,2,feasible
feasible,6827,23875,expedient,-1,1,2,feasible
feasible,6827,26462,realizable,-1,3,2,feasible
feasible,6827,30278,practicable,-1,1,2,feasible
feasible,6827,31513,reasonable,4,1,2,feasible
feasible,6827,32165,snap,6,3,2,feasible
feasible,6827,33089,likely,3,1,2,feasible
conceal,4869,256,cover,2,1,2,conceal
conceal,4869,303,plant,1,2,2,conceal
conceal,4869,366,duck,-1,2,2,conceal
conceal,4869,788,mask,5,1,2,conceal
conceal,4869,824,shelter,4,2,2,conceal
conceal,4869,914,skulk,-1,2,2,conceal
conceal,4869,923,lurk,-1,1,2,conceal
conceal,4869,1275,beard,1,2,2,conceal
conceal,4869,1524,wrap,3,1,2,conceal
conceal,4869,1798,cloak,-1,1,2,conceal
conceal,4869,1920,burrow,-1,2,2,conceal
conceal,4869,2713,bury,3,1,2,conceal
conceal,4869,2792,screen,2,2,2,conceal
conceal,4869,3349,ditch,-1,2,2,conceal
conceal,4869,6307,stash,-1,1,2,conceal
conceal,4869,6894,veil,-1,2,2,conceal
conceal,4869,7496,obscure,-1,1,2,conceal
conceal,4869,7703,masquerade,-1,2,2,conceal
conceal,4869,10394,ensconce,-1,2,2,conceal
conceal,4869,10573,cache,-1,2,2,conceal
conceal,4869,11975,secrete,-1,2,2,conceal
conceal,4869,13866,harbor,-1,1,2,conceal
conceal,4869,16051,slink,-1,2,2,conceal
conceal,4869,16234,camouflage,-1,1,2,conceal
conceal,4869,22808,dissemble,-1,2,2,conceal
conceal,4869,31713,cover up,-1,1,2,conceal
conceal,4869,31718,keep secret,2,3,2,conceal
conceal,4869,33923,enshroud,-1,2,2,conceal
conceal,4869,34609,stow,-1,1,2,conceal
conceal,4869,34813,sneak,6,2,2,conceal
domination,5831,624,rule,3,2,4,None
domination,5831,960,sway,-1,2,4,None
domination,5831,2004,command,4,2,4,None
domination,5831,2228,tyranny,-1,1,4,None
domination,5831,3194,suppression,-1,2,4,None
domination,5831,3945,authority,4,2,4,None
domination,5831,4501,might,2,2,4,None
domination,5831,4970,superiority,6,1,4,None
domination,5831,5630,dominance,6,1,4,None
domination,5831,6120,supremacy,-1,1,4,None
domination,5831,6606,oppression,-1,1,4,None
domination,5831,7047,dominion,-1,2,4,None
domination,5831,8411,dictatorship,-1,1,4,None
domination,5831,8448,jurisdiction,5,2,4,None
domination,5831,8508,repression,-1,1,4,None
domination,5831,8718,sovereignty,5,1,4,None
domination,5831,20317,subordination,-1,2,4,None
domination,5831,23917,ascendancy,-1,2,4,None
domination,5831,32068,power,4,2,4,None
domination,5831,32275,influence,4,1,4,None
domination,5831,33349,despotism,-1,2,4,None
propaganda,12809,2353,advertising,4,2,4,None
propaganda,12809,3235,handout,4,2,4,None
propaganda,12809,5916,promotion,4,2,4,None
propaganda,12809,6519,publication,4,2,4,None
propaganda,12809,7000,announcement,3,2,4,None
propaganda,12809,7259,publicity,4,3,4,None
propaganda,12809,10660,doctrine,5,2,4,None
propaganda,12809,11842,disinformation,-1,3,4,None
propaganda,12809,12812,hype,-1,3,4,None
propaganda,12809,18394,hogwash,-1,2,4,None
propaganda,12809,29050,promulgation,-1,2,4,None
propaganda,12809,30002,brainwashing,-1,2,4,None
texture,3139,49,make,1,2,2,None
texture,3139,87,feeling,3,1,2,None
texture,3139,202,web,2,2,2,None
texture,3139,621,makeup,-1,1,2,None
texture,3139,690,fabric,5,1,2,None
texture,3139,884,sense,4,1,2,None
texture,3139,967,nap,5,2,2,None
texture,3139,1088,character,3,1,2,None
texture,3139,1130,form,4,2,2,None
texture,3139,1413,nature,2,1,2,None
texture,3139,1654,grain,3,2,2,None
texture,3139,1748,structure,4,1,2,None
texture,3139,1787,pattern,4,1,2,None
texture,3139,1831,taste,3,1,2,None
texture,3139,2152,balance,4,1,2,None
texture,3139,2489,framework,4,2,2,None
texture,3139,2629,tissue,4,2,2,None
texture,3139,2984,being,6,2,2,None
texture,3139,3297,weave,5,2,2,None
texture,3139,4328,quality,3,1,2,None
texture,3139,4391,disposition,6,2,2,None
texture,3139,4950,strategy,4,2,2,None
texture,3139,5158,composition,4,1,2,None
texture,3139,5419,consistency,5,1,2,None
texture,3139,7719,essence,6,2,2,None
texture,3139,8188,constitution,5,2,2,None
texture,3139,8587,fiber,-1,2,2,None
texture,3139,9511,flexibility,4,2,2,None
texture,3139,9901,warp,-1,2,2,None
texture,3139,12173,organization,3,2,2,None
texture,3139,14344,woof,-1,2,2,None
texture,3139,31408,stiffness,-1,2,2,None
texture,3139,31500,touch,3,1,2,None
texture,3139,31566,arrangement,3,2,2,None
texture,3139,31609,feel,1,2,2,None
texture,3139,31966,coarseness,-1,2,2,None
texture,3139,32507,scheme,4,2,2,None
texture,3139,34164,smoothness,-1,1,2,None
texture,3139,34216,roughness,-1,2,2,None
texture,3139,34653,surface,4,1,2,None
orphan,7776,1928,stray,-1,2,2,None
scramble,2257,21,race,2,2,1,None
scramble,2257,639,muddle,6,2,1,None
scramble,2257,1560,competition,4,2,1,None
scramble,2257,1772,jungle,-1,2,1,None
scramble,2257,1782,tumble,-1,2,1,None
scramble,2257,2181,struggle,4,1,1,None
scramble,2257,2643,litter,4,2,1,None
scramble,2257,3228,commotion,-1,2,1,None
scramble,2257,4631,clutter,-1,2,1,None
scramble,2257,4953,jumble,-1,2,1,None
scramble,2257,9018,tussle,-1,1,1,None
scramble,2257,10029,hustle,-1,2,1,None
scramble,2257,10398,shuffle,-1,2,1,None
scramble,2257,10918,conglomeration,-1,2,1,None
scramble,2257,15470,mishmash,-1,2,1,None
scramble,2257,16363,melee,-1,1,1,None
scramble,2257,17221,hash,-1,2,1,None
scramble,2257,32686,hassle,-1,2,1,None
scramble,2257,32761,rush,4,1,1,None
scramble,2257,35975,free-for-all,-1,1,1,None
scramble,2257,36989,rat race,-1,3,1,None
stardom,12046,3174,prominence,-1,3,2,None
stardom,12046,3212,popularity,4,3,2,None
stardom,12046,3677,celebrity,3,3,2,None
stardom,12046,3764,glory,5,3,2,None
stardom,12046,4276,esteem,-1,2,2,None
stardom,12046,4965,nobility,-1,2,2,None
stardom,12046,6688,acclaim,-1,3,2,None
stardom,12046,6769,standing,5,2,2,None
stardom,12046,6868,honor,-1,2,2,None
stardom,12046,7037,prestige,5,2,2,None
stardom,12046,10010,notoriety,-1,3,2,None
stardom,12046,11540,eminence,-1,2,2,None
stardom,12046,12627,renown,-1,3,2,None
referendum,11702,1994,vote,3,3,4,None
referendum,11702,3207,election,3,3,4,None
referendum,11702,7907,mandate,5,2,4,None
concede,1951,374,own,2,2,2,None
concede,1951,747,grant,3,1,2,None
concede,1951,857,award,4,2,2,None
concede,1951,1974,accord,-1,2,2,None
concede,1951,1976,relinquish,-1,1,2,None
concede,1951,2041,accept,3,1,2,None
concede,1951,2517,admit,3,1,2,None
concede,1951,2559,fold,3,2,2,None
concede,1951,3093,yield,6,1,2,None
concede,1951,3959,surrender,6,1,2,None
concede,1951,6420,quit,3,1,2,None
concede,1951,7216,confess,4,1,2,None
concede,1951,8246,ditto,-1,2,2,None
concede,1951,8468,avow,-1,2,2,None
concede,1951,11898,cede,-1,1,2,None
concede,1951,14661,capitulate,-1,1,2,None
concede,1951,31365,allow,3,1,2,None
concede,1951,35766,waive,-1,2,2,None
unprecedented,3986,496,fantastic,2,1,5,None
unprecedented,3986,981,extraordinary,3,1,5,None
unprecedented,3986,1179,singular,2,1,5,None
unprecedented,3986,1231,modern,2,3,5,None
unprecedented,3986,1445,remarkable,4,1,5,None
unprecedented,3986,2043,prodigious,-1,3,5,None
unprecedented,3986,2096,bizarre,4,1,5,None
unprecedented,3986,2214,novel,3,3,5,None
unprecedented,3986,2469,miraculous,-1,1,5,None
unprecedented,3986,5848,unparalleled,-1,1,5,None
unprecedented,3986,6687,marvelous,-1,3,5,None
unprecedented,3986,7146,eccentric,-1,3,5,None
unprecedented,3986,10828,aberrant,-1,3,5,None
unprecedented,3986,11195,uncommon,5,1,5,None
unprecedented,3986,15685,outlandish,-1,3,5,None
unprecedented,3986,16436,preternatural,-1,3,5,None
unprecedented,3986,17552,unrivaled,-1,1,5,None
unprecedented,3986,19146,signal,4,3,5,None
unprecedented,3986,20227,freakish,-1,3,5,None
unprecedented,3986,20672,odd,4,3,5,None
unprecedented,3986,22220,abnormal,5,3,5,None
unprecedented,3986,22357,outré,-1,3,5,None
unprecedented,3986,23102,new,1,1,5,None
unprecedented,3986,23482,exotic,4,3,5,None
unprecedented,3986,30436,sui generis,-1,3,5,None
unprecedented,3986,31346,unusual,2,1,5,None
unprecedented,3986,31813,outre,-1,3,5,None
unprecedented,3986,31846,unique,4,1,5,None
unprecedented,3986,33083,idiosyncratic,-1,3,5,None
unprecedented,3986,34342,newfangled,-1,3,5,None
unprecedented,3986,34446,anomalous,-1,3,5,None
unprecedented,3986,35099,unheard-of,-1,1,5,None
unprecedented,3986,35518,out-of-the-way,-1,3,5,None
brink,1883,453,lip,3,2,1,None
brink,1883,1918,boundary,5,2,1,None
brink,1883,2456,skirt,1,2,1,None
brink,1883,3423,margin,6,2,1,None
brink,1883,3855,limit,3,2,1,None
brink,1883,5131,verge,-1,1,1,None
brink,1883,6750,perimeter,-1,2,1,None
brink,1883,7894,frontier,6,2,1,None
brink,1883,8769,border,3,2,1,None
brink,1883,9381,periphery,-1,1,1,None
