Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel
bumper,8345,3755,liberal,5,1,2
bumper,8345,4166,excessive,5,1,2
bumper,8345,4445,lush,-1,1,2
bumper,8345,4577,flush,-1,1,2
bumper,8345,5049,infinite,6,1,2
bumper,8345,6527,fertile,6,1,2
bumper,8345,6550,extravagant,6,1,2
bumper,8345,7628,prolific,-1,1,2
bumper,8345,7828,replete,-1,1,2
bumper,8345,7967,lavish,6,1,2
bumper,8345,8364,rife,-1,1,2
bumper,8345,9377,bountiful,-1,1,2
bumper,8345,10190,copious,-1,1,2
bumper,8345,10381,fruitful,5,1,2
bumper,8345,12057,teeming,-1,1,2
bumper,8345,13245,exuberant,-1,1,2
bumper,8345,16486,ample,5,1,2
bumper,8345,16602,flowing,-1,1,2
bumper,8345,17351,superfluous,6,1,2
bumper,8345,17929,luxuriant,-1,1,2
bumper,8345,18510,profuse,-1,1,2
bumper,8345,19614,abounding,-1,1,2
bumper,8345,19811,overflowing,-1,1,2
bumper,8345,20395,prodigal,-1,1,2
bumper,8345,23672,fulsome,-1,1,2
control,31923,624,rule,3,1,2
control,31923,654,check,2,2,2
control,31923,839,weight,3,2,2
control,31923,960,sway,-1,2,2
control,31923,1885,force,4,1,2
control,31923,1997,charge,3,2,2
control,31923,2262,juice,1,2,2
control,31923,2302,direction,3,2,2
control,31923,2471,discipline,4,1,2
control,31923,3197,government,3,1,2
control,31923,3673,determination,4,2,2
control,31923,3895,supervision,5,1,2
control,31923,3945,authority,4,1,2
control,31923,4501,might,2,2,2
control,31923,4945,limitation,5,2,2
control,31923,5831,domination,5,1,2
control,31923,6120,supremacy,-1,2,2
control,31923,6371,management,4,1,2
control,31923,6837,restriction,6,1,2
control,31923,7047,dominion,-1,2,2
control,31923,7305,regulation,4,1,2
control,31923,7699,restraint,5,1,2
control,31923,8226,clout,-1,2,2
control,31923,8406,curb,6,1,2
control,31923,8448,jurisdiction,5,1,2
control,31923,9029,manipulation,5,2,2
control,31923,9180,oversight,-1,1,2
control,31923,20317,subordination,-1,2,2
control,31923,23718,containment,-1,2,2
control,31923,27688,ascendancy,-1,2,2
control,31923,33091,qualification,3,2,2
control,31923,33476,subjection,-1,2,2
control,31923,35369,upper hand,6,3,2
control,31923,36461,guidance,4,2,2
control,31923,37067,inside track,4,3,2
undress,23314,992,shed,5,2,2
undress,23314,1923,strip,5,2,2
undress,23314,3055,peel,4,2,2
undress,23314,6191,husk,-1,2,2
undress,23314,9047,disarray,-1,2,2
undress,23314,12773,doff,-1,2,2
undress,23314,17228,denude,-1,2,2
undress,23314,19468,disrobe,-1,3,2
undress,23314,20890,unmask,-1,3,2
contest,3038,43,game,1,1,2
contest,3038,667,match,2,1,2
contest,3038,1216,sport,1,1,2
contest,3038,2661,trial,4,1,2
contest,3038,3362,testing,4,2,2
contest,3038,4764,discussion,3,1,2
contest,3038,17952,proving,-1,2,2
contest,3038,21862,trying,-1,2,2
contest,3038,23152,meet,1,2,2
contest,3038,25952,tournament,3,1,2
contest,3038,31285,challenge,3,1,2
contest,3038,32183,meeting,2,1,2
sailor,2706,941,salt,1,2,2
sailor,2706,1114,pirate,3,2,2
sailor,2706,1711,pilot,2,1,2
sailor,2706,3810,diver,-1,1,2
sailor,2706,3885,marine,5,1,2
sailor,2706,6144,hearty,-1,3,2
sailor,2706,6418,jack,-1,2,2
sailor,2706,7564,seafarer,-1,2,2
sailor,2706,15303,tar,-1,2,2
sailor,2706,15771,navigator,-1,2,2
sailor,2706,18185,cadet,-1,1,2
sailor,2706,18985,swab,-1,2,2
sailor,2706,21379,mariner,-1,2,2
sailor,2706,28300,shipmate,-1,2,2
sailor,2706,32229,mate,4,2,2
sailor,2706,33793,sea dog,-1,3,2
excitedly,32814,3732,wildly,4,1,4
excitedly,32814,5210,furiously,4,1,4
excitedly,32814,6023,madly,-1,1,4
excitedly,32814,12344,hotly,-1,3,4
excitedly,32814,14545,feverishly,-1,3,4
excitedly,32814,16022,restlessly,-1,3,4
excitedly,32814,33650,frantically,-1,1,4
excitedly,32814,33651,hysterically,-1,3,4
excitedly,32814,33652,passionately,4,1,4
excitedly,32814,34472,eagerly,4,1,4
excitedly,32814,37670,tempestuously,-1,3,4
excitedly,32814,37817,erratically,-1,3,4
excitedly,32814,38962,breathlessly,-1,1,4
excitedly,32814,38963,tensely,-1,1,4
excitedly,32814,38964,uncontrollably,-1,3,4
disabled,4469,551,hurt,2,2,3
disabled,4469,1110,helpless,5,3,3
disabled,4469,3474,lame,-1,2,3
disabled,4469,5560,wounded,-1,1,3
disabled,4469,6517,powerless,-1,3,3
disabled,4469,6666,incapable,5,3,3
disabled,4469,7085,decrepit,-1,3,3
disabled,4469,7318,infirm,-1,1,3
disabled,4469,12148,weakened,-1,1,3
disabled,4469,16774,handicapped,-1,1,3
disabled,4469,19687,sidelined,-1,2,3
disabled,4469,27899,maimed,-1,2,3
disabled,4469,30580,hamstrung,-1,2,3
disabled,4469,32735,run-down,-1,3,3
disabled,4469,32736,worn-out,-1,3,3
disabled,4469,33375,confined,6,2,3
disabled,4469,33791,broken-down,-1,3,3
disabled,4469,34860,wrecked,-1,2,3
conference,33493,598,conversation,1,2,3
conference,33493,1217,chat,2,2,3
conference,33493,2151,argument,3,2,3
conference,33493,2522,interview,3,1,3
conference,33493,4764,discussion,3,1,3
conference,33493,6878,huddle,-1,2,3
conference,33493,7044,forum,4,1,3
conference,33493,7127,seminar,4,1,3
conference,33493,8471,deliberation,-1,2,3
conference,33493,9263,interchange,-1,2,3
conference,33493,9753,convocation,-1,2,3
conference,33493,11312,symposium,-1,1,3
conference,33493,11510,ventilation,-1,2,3
conference,33493,14080,consultation,6,1,3
conference,33493,25178,parley,-1,2,3
conference,33493,31233,powwow,-1,2,3
conference,33493,31585,talk,1,1,3
conference,33493,32183,meeting,2,1,3
conference,33493,32796,palaver,-1,2,3
conference,33493,36182,congress,-1,2,3
conference,33493,36383,confabulation,-1,2,3
conference,33493,36985,appointment,2,2,3
conference,33493,38380,conferring,-1,3,3
conference,33493,38452,groupthink,-1,2,3
beef,5858,54,arm,1,2,1
beef,5858,1686,strength,4,2,1
beef,5858,1885,force,4,2,1
beef,5858,2966,steam,4,2,1
beef,5858,4501,might,2,2,1
beef,5858,4509,flesh,6,2,1
beef,5858,4954,muscle,4,2,1
beef,5858,8092,physique,-1,2,1
beef,5858,10727,sinew,-1,2,1
beef,5858,19792,vigor,-1,2,1
beef,5858,22156,brawn,-1,2,1
beef,5858,32068,power,4,2,1
beef,5858,34404,meat,1,1,1
beef,5858,34406,robustness,-1,2,1
thrill,1852,151,bang,4,2,1
thrill,1852,168,fun,1,1,1
thrill,1852,363,adventure,2,1,1
thrill,1852,472,blast,5,2,1
thrill,1852,607,lift,3,2,1
thrill,1852,922,flash,4,2,1
thrill,1852,1828,pleasure,3,1,1
thrill,1852,1997,charge,3,2,1
thrill,1852,3692,sensation,4,2,1
thrill,1852,3728,inspiration,4,1,1
thrill,1852,3761,response,4,2,1
thrill,1852,4065,twitter,-1,2,1
thrill,1852,4577,flush,-1,2,1
thrill,1852,4916,refreshment,3,2,1
thrill,1852,6224,stimulation,-1,2,1
thrill,1852,11356,wallop,-1,1,1
thrill,1852,13440,tingle,-1,2,1
thrill,1852,14081,upper,3,2,1
thrill,1852,20529,circus,-1,2,1
thrill,1852,21949,titillation,-1,2,1
thrill,1852,33059,fireworks,-1,2,1
thrill,1852,37160,turn-on,-1,2,1
permission,738,609,promise,3,2,3
permission,738,2518,freedom,4,2,3
permission,738,3214,liberty,4,2,3
permission,738,3215,acceptance,5,3,3
permission,738,3405,privilege,5,3,3
permission,738,3623,license,5,3,3
permission,738,3754,admission,5,3,3
permission,738,4855,agreement,4,3,3
permission,738,4868,permit,3,3,3
permission,738,5011,indulgence,-1,2,3
permission,738,6422,allowance,5,2,3
permission,738,6444,sanction,5,2,3
permission,738,6808,approval,4,3,3
permission,738,10009,empowerment,-1,2,3
permission,738,11882,dispensation,-1,3,3
permission,738,14008,verification,-1,2,3
permission,738,14595,letting,-1,2,3
permission,738,14606,avowal,-1,2,3
permission,738,16019,carte blanche,-1,1,3
permission,738,16840,imprimatur,-1,2,3
permission,738,18083,concurrence,-1,2,3
permission,738,19419,approbation,-1,2,3
permission,738,21120,acquiescence,-1,2,3
permission,738,23785,assent,-1,2,3
permission,738,24013,acknowledgment,-1,3,3
permission,738,30026,tolerance,6,2,3
tiniest,37194,157,little,1,3,2
tiniest,37194,1397,pocket,6,3,2
tiniest,37194,1514,minute,1,3,2
tiniest,37194,1944,slight,4,1,2
tiniest,37194,2325,mini,-1,3,2
tiniest,37194,3868,microscopic,-1,1,2
tiniest,37194,5046,minimum,3,3,2
tiniest,37194,6852,insignificant,5,1,2
tiniest,37194,6872,puny,-1,1,2
tiniest,37194,7102,wee,-1,3,2
tiniest,37194,7506,minuscule,-1,1,2
tiniest,37194,8466,negligible,6,3,2
tiniest,37194,9416,petite,-1,3,2
tiniest,37194,12923,diminutive,-1,3,2
tiniest,37194,13973,teeny,-1,1,2
tiniest,37194,17007,infinitesimal,-1,3,2
tiniest,37194,18622,bitty,-1,3,2
tiniest,37194,23340,midget,-1,3,2
tiniest,37194,26310,itsy-bitsy,-1,3,2
tiniest,37194,32411,miniature,6,1,2
tiniest,37194,32418,trifling,-1,3,2
tiniest,37194,35060,teensy,-1,3,2
tiniest,37194,35085,pint-sized,-1,3,2
tiniest,37194,35087,itty-bitty,-1,3,2
tiniest,37194,35527,bitsy,-1,3,2
tiniest,37194,35528,pocket-size,-1,3,2
tiniest,37194,35529,teensy-weensy,-1,3,2
tie,210,723,string,3,2,1
tie,210,1111,band,1,2,1
tie,210,1127,rope,3,2,1
tie,210,1936,knot,-1,2,1
tie,210,2354,network,4,2,1
tie,210,2812,connection,4,3,1
tie,210,3679,joint,4,2,1
tie,210,3948,tackle,4,2,1
tie,210,4515,strap,-1,2,1
tie,210,5392,bond,4,2,1
tie,210,5985,yoke,-1,2,1
tie,210,6216,attachment,4,2,1
tie,210,7310,brace,-1,2,1
tie,210,8266,ligament,-1,2,1
tie,210,10111,zipper,-1,2,1
tie,210,11634,hookup,-1,2,1
tie,210,12125,fetter,-1,2,1
tie,210,14432,gag,-1,2,1
tie,210,14904,fastener,-1,2,1
ancestor,24070,2170,founder,6,1,3
ancestor,24070,10608,precursor,-1,2,3
ancestor,24070,14159,progenitor,-1,2,3
ancestor,24070,14589,forerunner,-1,2,3
ancestor,24070,14644,antecedent,-1,2,3
ancestor,24070,20128,forebear,-1,1,3
ancestor,24070,20608,ascendant,-1,2,3
ancestor,24576,2170,founder,6,1,3
ancestor,24576,10608,precursor,-1,2,3
ancestor,24576,14159,progenitor,-1,2,3
ancestor,24576,14589,forerunner,-1,2,3
ancestor,24576,14644,antecedent,-1,2,3
ancestor,24576,20128,forebear,-1,1,3
ancestor,24576,20608,ascendant,-1,2,3
ancestor,26749,2170,founder,6,1,3
ancestor,26749,10608,precursor,-1,2,3
ancestor,26749,14159,progenitor,-1,2,3
ancestor,26749,14589,forerunner,-1,2,3
ancestor,26749,14644,antecedent,-1,2,3
ancestor,26749,20128,forebear,-1,1,3
ancestor,26749,20608,ascendant,-1,2,3
ancestor,27616,2170,founder,6,1,3
ancestor,27616,10608,precursor,-1,2,3
ancestor,27616,14159,progenitor,-1,2,3
ancestor,27616,14589,forerunner,-1,2,3
ancestor,27616,14644,antecedent,-1,2,3
ancestor,27616,20128,forebear,-1,1,3
ancestor,27616,20608,ascendant,-1,2,3
ancestor,29121,2170,founder,6,1,3
ancestor,29121,10608,precursor,-1,2,3
ancestor,29121,14159,progenitor,-1,2,3
ancestor,29121,14589,forerunner,-1,2,3
ancestor,29121,14644,antecedent,-1,2,3
ancestor,29121,20128,forebear,-1,1,3
ancestor,29121,20608,ascendant,-1,2,3
ancestor,19433,2170,founder,6,1,3
ancestor,19433,10608,precursor,-1,2,3
ancestor,19433,14159,progenitor,-1,2,3
ancestor,19433,14589,forerunner,-1,2,3
ancestor,19433,14644,antecedent,-1,2,3
ancestor,19433,20128,forebear,-1,1,3
ancestor,19433,20608,ascendant,-1,2,3
ancestor,28336,2170,founder,6,1,3
ancestor,28336,10608,precursor,-1,2,3
ancestor,28336,14159,progenitor,-1,2,3
ancestor,28336,14589,forerunner,-1,2,3
ancestor,28336,14644,antecedent,-1,2,3
ancestor,28336,20128,forebear,-1,1,3
ancestor,28336,20608,ascendant,-1,2,3
ancestor,15559,2170,founder,6,3,3
ancestor,15559,10608,precursor,-1,2,3
ancestor,15559,14159,progenitor,-1,2,3
ancestor,15559,14589,forerunner,-1,2,3
ancestor,15559,14644,antecedent,-1,2,3
ancestor,15559,20128,forebear,-1,3,3
ancestor,15559,20608,ascendant,-1,2,3
ancestor,13511,2170,founder,6,3,3
ancestor,13511,10608,precursor,-1,2,3
ancestor,13511,14159,progenitor,-1,2,3
ancestor,13511,14589,forerunner,-1,2,3
ancestor,13511,14644,antecedent,-1,2,3
ancestor,13511,20128,forebear,-1,3,3
ancestor,13511,20608,ascendant,-1,2,3
ancestor,3257,2170,founder,6,3,3
ancestor,3257,10608,precursor,-1,2,3
ancestor,3257,14159,progenitor,-1,2,3
ancestor,3257,14589,forerunner,-1,2,3
ancestor,3257,14644,antecedent,-1,2,3
ancestor,3257,20128,forebear,-1,3,3
ancestor,3257,20608,ascendant,-1,2,3
ancestor,25718,2170,founder,6,1,3
ancestor,25718,10608,precursor,-1,2,3
ancestor,25718,14159,progenitor,-1,2,3
ancestor,25718,14589,forerunner,-1,2,3
ancestor,25718,14644,antecedent,-1,2,3
ancestor,25718,20128,forebear,-1,1,3
ancestor,25718,20608,ascendant,-1,2,3
marriage,3193,210,tie,3,2,2
marriage,3193,667,match,2,2,2
marriage,3193,5079,association,4,2,2
marriage,3193,5619,mating,-1,2,2
marriage,3193,5868,wedding,3,1,2
marriage,3193,7926,alliance,6,2,2
marriage,3193,8598,consortium,-1,2,2
marriage,3193,9137,amalgamation,-1,2,2
marriage,3193,11502,confederation,-1,2,2
marriage,3193,13087,wedlock,-1,2,2
marriage,3193,21193,monogamy,-1,2,2
marriage,3193,21259,coupling,-1,2,2
marriage,3193,21547,matrimony,-1,2,2
marriage,3193,31497,link,4,2,2
marriage,3193,32738,espousal,-1,2,2
marriage,3193,32739,spousal,-1,3,2
marriage,3193,33406,merger,6,1,2
marriage,3193,33515,nuptials,-1,2,2
marriage,3193,33516,wedding bells,-1,3,2
brilliant,461,1208,luminous,-1,3,2
brilliant,461,1310,glossy,-1,1,2
brilliant,461,1708,intense,5,3,2
brilliant,461,2163,incandescent,-1,1,2
brilliant,461,2782,radiant,-1,3,2
brilliant,461,3582,dazzling,6,3,2
brilliant,461,5269,flashy,-1,3,2
brilliant,461,5621,vivid,4,3,2
brilliant,461,6220,sparkling,4,3,2
brilliant,461,10933,lustrous,-1,1,2
brilliant,461,12223,ablaze,-1,1,2
brilliant,461,14468,effulgent,-1,1,2
brilliant,461,14890,showy,-1,1,2
brilliant,461,18712,scintillating,-1,3,2
brilliant,461,19109,bright,3,3,2
critic,2017,1459,judge,4,1,2
critic,2017,3945,authority,4,1,2
critic,2017,6693,reviewer,-1,1,2
critic,2017,8239,pundit,-1,1,2
critic,2017,9091,connoisseur,-1,2,2
critic,2017,9162,diagnostic,-1,3,2
critic,2017,12955,cartoonist,-1,1,2
critic,2017,18236,arbiter,-1,2,2
critic,2017,18679,commentator,5,1,2
critic,2017,24475,expert,3,1,2
critic,2017,36159,evaluator,-1,2,2
critic,2017,37248,caricaturist,-1,2,2
critic,2017,38631,expositor,-1,2,2
departure,2805,91,goodbye,1,2,3
departure,2805,119,powder,3,2,3
departure,2805,153,start,1,2,3
departure,2805,556,escape,3,1,3
departure,2805,2457,sailing,2,2,3
departure,2805,2621,retreat,6,1,3
departure,2805,2662,going,-1,2,3
departure,2805,2942,exit,2,1,3
departure,2805,3077,migration,5,2,3
departure,2805,3690,parting,-1,2,3
departure,2805,3770,passage,4,1,3
departure,2805,4315,withdrawal,6,1,3
departure,2805,4985,retirement,4,1,3
departure,2805,5341,removal,5,1,3
departure,2805,6043,adieu,-1,2,3
departure,2805,6101,abandonment,-1,2,3
departure,2805,6501,farewell,-1,2,3
departure,2805,6712,separation,4,1,3
departure,2805,7307,stampede,-1,2,3
departure,2805,8893,walkout,-1,1,3
departure,2805,9191,evacuation,-1,1,3
departure,2805,9592,getaway,-1,2,3
departure,2805,9765,takeoff,-1,1,3
departure,2805,11737,recession,4,2,3
departure,2805,18266,desertion,-1,2,3
departure,2805,21783,quitting,-1,3,3
departure,2805,23789,emigration,-1,2,3
departure,2805,31687,flight,2,1,3
departure,2805,33162,vacation,1,2,3
departure,2805,33347,egress,-1,2,3
departure,2805,35271,exodus,-1,1,3
departure,2805,35272,expatriation,-1,2,3
departure,2805,36485,embarkation,-1,2,3
departure,2805,36774,hegira,-1,2,3
collocation,33105,147,knee,2,3,4
collocation,33105,602,elbow,3,3,4
collocation,33105,881,crossing,3,3,4
collocation,33105,1374,seam,-1,3,4
collocation,33105,3679,joint,4,3,4
collocation,33105,4176,intersection,-1,3,4
collocation,33105,4944,linking,-1,3,4
collocation,33105,5392,bond,4,3,4
collocation,33105,5443,combination,4,3,4
collocation,33105,5909,union,4,3,4
collocation,33105,6216,attachment,4,3,4
collocation,33105,6632,gathering,5,3,4
collocation,33105,6997,convergence,-1,3,4
collocation,33105,7199,consolidation,-1,3,4
collocation,33105,7384,hinge,-1,3,4
collocation,33105,7903,articulation,-1,3,4
collocation,33105,7926,alliance,6,3,4
collocation,33105,8463,coalition,5,3,4
collocation,33105,9479,confluence,-1,3,4
collocation,33105,10037,interface,5,3,4
collocation,33105,10567,terminal,4,3,4
collocation,33105,11327,assemblage,-1,3,4
collocation,33105,11497,weld,-1,3,4
collocation,33105,11634,hookup,-1,3,4
collocation,33105,12866,gore,-1,3,4
collocation,33105,12936,coherence,6,3,4
collocation,33105,13086,reunion,6,3,4
collocation,33105,16140,splice,-1,3,4
collocation,33105,17319,concourse,-1,3,4
collocation,33105,17678,pivot,-1,3,4
collocation,33105,19703,dovetail,-1,3,4
collocation,33105,20458,joining,-1,3,4
collocation,33105,21259,coupling,-1,3,4
collocation,33105,25083,plug-in,-1,3,4
collocation,33105,26356,node,-1,3,4
collocation,33105,31499,combine,4,3,4
collocation,33105,32183,meeting,2,3,4
collocation,33105,33104,annexation,-1,3,4
collocation,33105,33106,concatenation,-1,3,4
collocation,33105,33107,tie-up,-1,3,4
tube,1361,494,straw,-1,2,1
tube,1361,1116,tunnel,4,3,1
tube,1361,2609,cylinder,-1,3,1
tube,1361,2972,chute,-1,2,1
tube,1361,3455,pipe,3,3,1
tube,1361,7169,subway,-1,2,1
tube,1361,8116,duct,-1,3,1
tube,1361,8596,pipeline,5,3,1
tube,1361,12900,conduit,-1,2,1
tube,1361,29747,cannula,-1,2,1
blowing,38130,17043,blasting,-1,1,2
blowing,38130,36590,breathing,3,2,2
purpose,1011,50,end,2,2,2
purpose,1011,221,will,2,2,2
purpose,1011,373,wish,3,3,2
purpose,1011,658,dream,2,2,2
purpose,1011,1153,ambition,3,3,2
purpose,1011,1172,view,3,3,2
purpose,1011,1338,destination,3,2,2
purpose,1011,1474,reason,2,3,2
purpose,1011,1527,object,3,2,2
purpose,1011,1535,mission,6,2,2
purpose,1011,1587,goal,2,3,2
purpose,1011,1754,desire,5,3,2
purpose,1011,2187,design,3,2,2
purpose,1011,2302,direction,3,3,2
purpose,1011,2447,prospect,4,2,2
purpose,1011,2973,project,4,3,2
purpose,1011,3219,resolve,5,2,2
purpose,1011,3501,function,4,3,2
purpose,1011,3521,expectation,4,2,2
purpose,1011,3673,determination,4,3,2
purpose,1011,3693,intent,5,3,2
purpose,1011,4244,objective,4,3,2
purpose,1011,4480,proposition,5,2,2
purpose,1011,4604,drift,6,2,2
purpose,1011,4891,principle,5,3,2
purpose,1011,6228,proposal,4,2,2
purpose,1011,6232,calculation,4,2,2
blanket,842,741,powerful,3,1,2
blanket,842,3178,overall,4,2,2
blanket,842,5412,absolute,4,3,2
blanket,842,6472,sweeping,-1,3,2
blanket,842,8856,unconditional,6,3,2
join,507,127,add,2,2,1
join,507,210,tie,3,3,1
join,507,234,lock,3,2,1
join,507,539,pair,1,2,1
join,507,819,concrete,4,2,1
join,507,850,compound,4,2,1
join,507,1320,accompany,3,3,1
join,507,1613,connect,3,2,1
join,507,1877,marry,3,3,1
join,507,2089,bracket,4,2,1
join,507,2097,associate,5,2,1
join,507,2139,melt,4,2,1
join,507,2602,assemble,6,2,1
join,507,2769,couple,3,2,1
join,507,2980,grapple,-1,2,1
join,507,3004,attach,3,2,1
join,507,3297,weave,5,2,1
join,507,3325,clip,4,2,1
join,507,3431,clasp,-1,2,1
join,507,3828,span,5,2,1
join,507,3927,leash,-1,2,1
join,507,4942,blend,6,2,1
join,507,5155,incorporate,6,2,1
join,507,5216,cement,-1,2,1
join,507,5985,yoke,-1,2,1
join,507,6969,adhere,5,2,1
join,507,7438,clamp,-1,2,1
join,507,7853,coalesce,-1,2,1
join,507,10030,affix,-1,2,1
join,507,10218,interlace,-1,2,1
join,507,10737,conjoin,-1,2,1
join,507,11497,weld,-1,2,1
join,507,13002,entwine,-1,2,1
join,507,13083,wed,-1,2,1
join,507,13352,juxtapose,-1,2,1
join,507,15664,fasten,3,2,1
join,507,16140,splice,-1,2,1
join,507,16522,annex,-1,2,1
join,507,19066,conjugate,-1,2,1
join,507,20996,append,-1,2,1
security,3710,256,cover,2,2,4
security,3710,609,promise,3,2,4
security,3710,824,shelter,4,2,4
security,3710,966,care,4,1,4
security,3710,1801,shield,-1,2,4
security,3710,2270,sanctuary,-1,2,4
security,3710,2518,freedom,4,1,4
security,3710,2621,retreat,6,2,4
security,3710,2711,precaution,5,2,4
security,3710,2995,guard,3,2,4
security,3710,3857,token,5,2,4
security,3710,4319,refuge,6,2,4
security,3710,4499,compact,-1,2,4
security,3710,4529,insurance,4,1,4
security,3710,4745,bail,5,2,4
security,3710,4829,contract,3,2,4
security,3710,4855,agreement,4,2,4
security,3710,4899,guarantee,4,1,4
security,3710,4979,defense,-1,2,4
security,3710,5006,preservation,5,1,4
security,3710,5293,surveillance,5,1,4
security,3710,5392,bond,4,1,4
security,3710,6091,redemption,-1,2,4
security,3710,7181,pledge,5,2,4
security,3710,7817,collateral,-1,2,4
security,3710,8209,ward,4,2,4
security,3710,8644,safeguard,-1,2,4
security,3710,8676,pact,6,2,4
security,3710,8864,immunity,-1,2,4
security,3710,9004,custody,6,2,4
security,3710,10441,pawn,-1,2,4
security,3710,10639,salvation,-1,2,4
security,3710,10923,asylum,5,2,4
security,3710,18830,aegis,-1,2,4
security,3710,19149,earnest,-1,2,4
security,3710,23100,armament,-1,2,4
security,3710,23428,covenant,-1,2,4
security,3710,28372,safekeeping,-1,2,4
security,3710,34393,warrant,5,2,4
security,3710,35006,surety,-1,2,4
security,3710,37757,safeness,-1,2,4
dig,165,130,crack,4,2,1
dig,165,753,cut,2,2,1
dig,165,3435,sneer,-1,2,1
dig,165,6886,taunt,-1,2,1
dig,165,7082,slur,-1,2,1
dig,165,18615,jeer,-1,2,1
dig,165,21227,innuendo,-1,2,1
dig,165,21980,quip,-1,2,1
dig,165,30828,wisecrack,-1,2,1
characters,32140,214,set,4,2,3
characters,32140,219,turn,4,2,3
characters,32140,477,shape,3,2,3
characters,32140,591,personality,4,1,3
characters,32140,621,makeup,-1,2,3
characters,32140,675,badge,4,2,3
characters,32140,740,bent,4,2,3
characters,32140,821,frame,3,2,3
characters,32140,871,sort,2,2,3
characters,32140,884,sense,4,1,3
characters,32140,1200,spirit,4,1,3
characters,32140,1316,habit,3,2,3
characters,32140,1413,nature,2,1,3
characters,32140,1654,grain,3,2,3
characters,32140,1907,style,3,1,3
characters,32140,1996,appearance,4,2,3
characters,32140,2010,reputation,4,2,3
characters,32140,2222,temper,4,2,3
characters,32140,2259,genius,5,2,3
characters,32140,2287,vein,5,2,3
characters,32140,3265,record,2,2,3
characters,32140,4328,quality,3,1,3
characters,32140,4391,disposition,6,2,3
characters,32140,4797,aspect,4,1,3
characters,32140,4812,complex,4,2,3
characters,32140,5933,temperament,-1,2,3
characters,32140,5969,trait,6,2,3
characters,32140,6769,standing,5,2,3
characters,32140,7472,specialty,-1,2,3
characters,32140,7687,mettle,-1,2,3
characters,32140,8108,streak,-1,2,3
characters,32140,8188,constitution,5,2,3
characters,32140,8427,repute,-1,2,3
characters,32140,13596,singularity,-1,2,3
characters,32140,16013,morale,6,2,3
characters,32140,16871,estimation,-1,2,3
characters,32140,19976,mystique,-1,2,3
characters,32140,20728,caliber,-1,2,3
characters,32140,24056,cast,4,1,3
characters,32140,25190,attribute,6,2,3
characters,32140,25275,humor,-1,1,3
characters,32140,25367,kind,2,1,3
characters,32140,31331,type,2,1,3
characters,32140,31411,mood,3,2,3
characters,32140,33446,ethos,-1,2,3
characters,32140,34327,tone,4,1,3
characters,32140,36460,complexion,6,2,3
characters,32140,36797,emotions,4,2,3
celebration,1169,428,birthday,1,3,4
celebration,1169,431,party,1,3,4
celebration,1169,472,blast,5,2,4
celebration,1169,1559,festival,3,3,4
celebration,1169,1910,performance,4,3,4
celebration,1169,2746,ceremony,3,3,4
celebration,1169,2893,remembrance,-1,2,4
celebration,1169,3304,bash,-1,3,4
celebration,1169,5363,keeping,-1,2,4
celebration,1169,5912,merriment,-1,2,4
celebration,1169,6713,frolic,-1,2,4
celebration,1169,7497,gaiety,-1,2,4
celebration,1169,7527,anniversary,3,3,4
celebration,1169,8765,festivity,-1,3,4
celebration,1169,9320,spree,-1,3,4
celebration,1169,10590,observance,-1,3,4
celebration,1169,10699,fete,-1,2,4
celebration,1169,11721,revelry,-1,2,4
celebration,1169,13574,jubilation,-1,2,4
celebration,1169,14217,jubilee,-1,3,4
celebration,1169,15073,glorification,-1,2,4
celebration,1169,15193,hoopla,-1,2,4
celebration,1169,15331,hullabaloo,-1,2,4
celebration,1169,17964,hilarity,-1,2,4
celebration,1169,19198,magnification,-1,2,4
celebration,1169,21656,solemnization,-1,2,4
celebration,1169,28938,blowout,-1,2,4
aggressive,12654,6185,disturbing,6,1,3
aggressive,12654,3504,threatening,-1,3,3
aggressive,12654,7060,offensive,4,1,3
aggressive,12654,23965,intruding,-1,1,3
aggressive,12654,23781,pugnacious,-1,1,3
aggressive,12654,6242,intrusive,-1,3,3
aggressive,12654,5913,warlike,-1,1,3
aggressive,12654,11584,hawkish,-1,1,3
aggressive,12654,5388,destructive,5,3,3
aggressive,12654,8766,militant,5,1,3
aggressive,12654,7756,contentious,-1,3,3
aggressive,12654,12559,attacking,-1,1,3
aggressive,12654,18624,combative,-1,3,3
aggressive,12654,6939,barbaric,-1,1,3
aggressive,12654,5902,disruptive,6,1,3
aggressive,12654,11146,rapacious,-1,1,3
aggressive,27230,3504,threatening,-1,1,3
aggressive,27230,5388,destructive,5,1,3
aggressive,27230,5902,disruptive,6,3,3
aggressive,27230,5913,warlike,-1,3,3
aggressive,27230,6185,disturbing,6,3,3
aggressive,27230,6242,intrusive,-1,1,3
aggressive,27230,6939,barbaric,-1,3,3
aggressive,27230,7060,offensive,4,3,3
aggressive,27230,7756,contentious,-1,1,3
aggressive,27230,8766,militant,5,3,3
aggressive,27230,11146,rapacious,-1,3,3
aggressive,27230,11584,hawkish,-1,3,3
aggressive,27230,12559,attacking,-1,3,3
aggressive,27230,18624,combative,-1,1,3
aggressive,27230,23781,pugnacious,-1,3,3
aggressive,27230,23965,intruding,-1,3,3
aggressive,27230,31695,antipathetic,-1,3,3
aggressive,27230,32532,bellicose,-1,3,3
aggressive,27230,35646,encroaching,-1,3,3
aggressive,27601,3504,threatening,-1,1,3
